actor,actorLabel,IMDb_ID
http://www.wikidata.org/entity/Q6143937,James T. Lane,nm3394045
http://www.wikidata.org/entity/Q6146948,Jamie Grace,nm2797265
http://www.wikidata.org/entity/Q6152927,Jane White,nm0924936
http://www.wikidata.org/entity/Q6162494,Jason Finn,nm2472309
http://www.wikidata.org/entity/Q6168466,Jazzmun,nm0419807
http://www.wikidata.org/entity/Q6169127,Jean-Claude La Marre,nm0478713
http://www.wikidata.org/entity/Q453620,Yara Shahidi,nm2780578
http://www.wikidata.org/entity/Q454009,Gail Fisher,nm0279500
http://www.wikidata.org/entity/Q454035,Tamala Jones,nm0005067
http://www.wikidata.org/entity/Q454328,Stacey Dash,nm0001107
http://www.wikidata.org/entity/Q454419,Patrice Rushen,nm0750725
http://www.wikidata.org/entity/Q454994,Coco Jones,nm4636131
http://www.wikidata.org/entity/Q455292,MC Lyte,nm0529310
http://www.wikidata.org/entity/Q455754,Screamin' Jay Hawkins,nm0370221
http://www.wikidata.org/entity/Q455821,Lou Rawls,nm0712675
http://www.wikidata.org/entity/Q456056,Brooklyn Sudano,nm1479002
http://www.wikidata.org/entity/Q456199,Kim Wayans,nm0915462
http://www.wikidata.org/entity/Q456211,Juanita Moore,nm0601428
http://www.wikidata.org/entity/Q456712,Veronica Webb,nm0005542
http://www.wikidata.org/entity/Q456753,Giovonnie Samuels,nm1123254
http://www.wikidata.org/entity/Q456903,Roxie Roker,nm0737967
http://www.wikidata.org/entity/Q456938,Jazz Raycole,nm0226934
http://www.wikidata.org/entity/Q457022,Doc Shaw,nm2480883
http://www.wikidata.org/entity/Q457730,Donna Hightower,nm0383619
http://www.wikidata.org/entity/Q458664,Dulé Hill,nm0384211
http://www.wikidata.org/entity/Q458994,Yolanda Denise king,nm0455390
http://www.wikidata.org/entity/Q459007,Joe Morton,nm0608012
http://www.wikidata.org/entity/Q459918,Lynn Whitfield,nm0005551
http://www.wikidata.org/entity/Q460355,Aloma Wright,nm0942193
http://www.wikidata.org/entity/Q461011,Louis Jordan,nm0430081
http://www.wikidata.org/entity/Q461146,Gina Ravera,nm0712406
http://www.wikidata.org/entity/Q461637,Luenell,nm0132685
http://www.wikidata.org/entity/Q461762,Aunjanue Ellis,nm0254712
http://www.wikidata.org/entity/Q463184,LaVern Baker,nm0048673
http://www.wikidata.org/entity/Q463321,Jamil Walker Smith,nm0808606
http://www.wikidata.org/entity/Q463397,Andre Braugher,nm0105672
http://www.wikidata.org/entity/Q463536,Hill Harper,nm0004991
http://www.wikidata.org/entity/Q463644,Bob Sapp,nm1452211
http://www.wikidata.org/entity/Q465442,Robert Guillaume,nm0347039
http://www.wikidata.org/entity/Q465556,Annie Ilonzeh,nm2679753
http://www.wikidata.org/entity/Q465955,Thelma Houston,nm0396904
http://www.wikidata.org/entity/Q466011,Defne Joy Foster,nm1760106
http://www.wikidata.org/entity/Q466379,Keesha Sharp,nm1077920
http://www.wikidata.org/entity/Q468559,Shanésia Davis-Williams,nm0205688
http://www.wikidata.org/entity/Q468676,Rebecca Walker,nm0505296
http://www.wikidata.org/entity/Q469273,Jaimee Foxworth,nm0289340
http://www.wikidata.org/entity/Q469392,Amil,
http://www.wikidata.org/entity/Q470153,Reginald VelJohnson,nm0001817
http://www.wikidata.org/entity/Q471018,Ernie Hudson,nm0001368
http://www.wikidata.org/entity/Q471128,Chi McBride,nm0564277
http://www.wikidata.org/entity/Q3303302,Nakia Burrise,nm0123160
http://www.wikidata.org/entity/Q3303780,Meadowlark Lemon,nm0501509
http://www.wikidata.org/entity/Q3308007,Michael B. Jordan,nm0430107
http://www.wikidata.org/entity/Q3308090,Michael Carrington,nm0140583
http://www.wikidata.org/entity/Q3308135,Michael D. Roberts,nm0731426
http://www.wikidata.org/entity/Q3308594,Michael Wright,nm0942646
http://www.wikidata.org/entity/Q3321540,Jordan Calloway,nm1490195
http://www.wikidata.org/entity/Q3330735,Malcolm Barrett,nm0057217
http://www.wikidata.org/entity/Q3334746,Aaron D. Spears,nm0817340
http://www.wikidata.org/entity/Q3339799,Nick Stewart,nm0829695
http://www.wikidata.org/entity/Q3341093,Nicole Narain,nm1174062
http://www.wikidata.org/entity/Q3341939,Nina Mae McKinney,nm0571904
http://www.wikidata.org/entity/Q3357030,Oscar Polk,nm0689318
http://www.wikidata.org/entity/Q3371986,Jordan Peele,nm1443502
http://www.wikidata.org/entity/Q3381435,Antoine Dodson,nm4135756
http://www.wikidata.org/entity/Q3404088,Teala Dunn,nm1911958
http://www.wikidata.org/entity/Q3418866,Randy Brooks,nm0112207
http://www.wikidata.org/entity/Q3421357,Raz-B,nm1215800
http://www.wikidata.org/entity/Q3423441,Reggie Watts,nm2551886
http://www.wikidata.org/entity/Q3424694,Ren Woods,nm0940758
http://www.wikidata.org/entity/Q3431313,Richard Ward,nm0911797
http://www.wikidata.org/entity/Q3438178,Lil' C,nm1969481
http://www.wikidata.org/entity/Q3441034,LoLa Monroe,nm3701883
http://www.wikidata.org/entity/Q3445776,Roy Glenn,nm0322658
http://www.wikidata.org/entity/Q3475967,Scoey Mitchell,nm0593713
http://www.wikidata.org/entity/Q3481446,Shanti Lowry,nm1283650
http://www.wikidata.org/entity/Q3482458,Shondrella Avery,nm1414931
http://www.wikidata.org/entity/Q3523796,Theresa Harris,nm0365382
http://www.wikidata.org/entity/Q3531579,Toni Lewis,nm0507839
http://www.wikidata.org/entity/Q3532579,Tory Kittles,nm0457796
http://www.wikidata.org/entity/Q4859166,Barbara Montgomery,nm0599726
http://www.wikidata.org/entity/Q4876633,Bearcat Wright,
http://www.wikidata.org/entity/Q4892752,Bern Nadette Stanis,nm0822304
http://www.wikidata.org/entity/Q4899572,Beverly Hope Atkinson,nm0040679
http://www.wikidata.org/entity/Q4912456,Billy Dee,nm0214150
http://www.wikidata.org/entity/Q4912627,Billy Graham,nm0333933
http://www.wikidata.org/entity/Q4932259,Bob Delegall,nm0216703
http://www.wikidata.org/entity/Q4935135,Bobby Hosea,nm0395914
http://www.wikidata.org/entity/Q4935513,Bobby Rivers,nm1387053
http://www.wikidata.org/entity/Q4943178,Booker Bradshaw,nm0103468
http://www.wikidata.org/entity/Q4956732,Damita Jo DeBlanc,
http://www.wikidata.org/entity/Q4956851,Brandon Fobbs,nm1733517
http://www.wikidata.org/entity/Q4960770,Brenda Sykes,nm0843044
http://www.wikidata.org/entity/Q4961129,Brenden Jefferson,nm0420180
http://www.wikidata.org/entity/Q4965749,Brianna Perry,nm3724777
http://www.wikidata.org/entity/Q4971479,Britne Oldford,nm4162863
http://www.wikidata.org/entity/Q4977686,Bruce Hubbard,nm0399147
http://www.wikidata.org/entity/Q4980725,Bryce Wilson,nm0933113
http://www.wikidata.org/entity/Q4993244,Reggie Brown,nm3667699
http://www.wikidata.org/entity/Q5006139,C.J. Wright,nm0442492
http://www.wikidata.org/entity/Q5006584,C. J. Sanders,nm1468486
http://www.wikidata.org/entity/Q2573710,Sherri Saum,nm0766708
http://www.wikidata.org/entity/Q1092367,Shane Diesel,nm1705249
http://www.wikidata.org/entity/Q1093124,Cirroc Lofton,nm0517467
http://www.wikidata.org/entity/Q1095721,Clark Johnson,nm0424800
http://www.wikidata.org/entity/Q1095834,Clarke Peters,nm0676370
http://www.wikidata.org/entity/Q1112005,Queen Latifah,nm0001451
http://www.wikidata.org/entity/Q1125651,Thom Barry,nm0058175
http://www.wikidata.org/entity/Q1132527,Jerome Williams,nm1491299
http://www.wikidata.org/entity/Q1132666,Corey Reynolds,nm1556631
http://www.wikidata.org/entity/Q1137084,Countess Vaughn,nm0891153
http://www.wikidata.org/entity/Q1138783,Shad Gaspard,nm2414411
http://www.wikidata.org/entity/Q1139685,Bokeem Woodbine,nm0940158
http://www.wikidata.org/entity/Q1139717,Cress Williams,nm0930317
http://www.wikidata.org/entity/Q1147939,Cynda Williams,nm0930326
http://www.wikidata.org/entity/Q1152239,Drag-On,nm0236657
http://www.wikidata.org/entity/Q1153310,"Gary Clark, Jr.",nm2237175
http://www.wikidata.org/entity/Q1153370,Brian McKnight,nm0005213
http://www.wikidata.org/entity/Q1158132,Damaine Radcliff,nm1690482
http://www.wikidata.org/entity/Q1158726,Damon Wayans Jr.,nm0915458
http://www.wikidata.org/entity/Q1179680,DeWayne Jessie,nm0422221
http://www.wikidata.org/entity/Q1182239,Dedrick D. Gobert,nm0323617
http://www.wikidata.org/entity/Q1189487,Rose Rollins,nm0738452
http://www.wikidata.org/entity/Q1198897,S. Epatha Merkerson,nm0580924
http://www.wikidata.org/entity/Q1207488,De'voreaux White,nm0924636
http://www.wikidata.org/entity/Q1233832,Doctor Dré,nm0237321
http://www.wikidata.org/entity/Q1239413,Don Pedro Colley,nm0171824
http://www.wikidata.org/entity/Q1239933,Donald Glover,nm2255973
http://www.wikidata.org/entity/Q6764741,Mario Joyner,nm0431660
http://www.wikidata.org/entity/Q6766197,Marjean Holden,nm0390232
http://www.wikidata.org/entity/Q6771497,Markus Redmond,nm0715076
http://www.wikidata.org/entity/Q6771764,Marlene Warfield,nm0912200
http://www.wikidata.org/entity/Q6771973,Marlon Young,nm0949868
http://www.wikidata.org/entity/Q6772495,Marque Richardson,nm2544884
http://www.wikidata.org/entity/Q5031576,Candace Smith,nm1335769
http://www.wikidata.org/entity/Q5036213,Keith Diamond,nm0224659
http://www.wikidata.org/entity/Q5040985,Carl Wright,nm0942266
http://www.wikidata.org/entity/Q5041157,Carlena Beard,nm0063881
http://www.wikidata.org/entity/Q5042831,Carlotta Freeman,
http://www.wikidata.org/entity/Q5044448,Carol Lynn Maillard,nm0537577
http://www.wikidata.org/entity/Q5044565,Carol Speed,nm0817511
http://www.wikidata.org/entity/Q5047707,Caryn Ward,nm0911434
http://www.wikidata.org/entity/Q5065923,Cha Cha,nm3830298
http://www.wikidata.org/entity/Q5066520,Chadwick Boseman,nm1569276
http://www.wikidata.org/entity/Q5075826,Charles Brown,nm0113225
http://www.wikidata.org/entity/Q5080832,Charles McGregor,nm0569970
http://www.wikidata.org/entity/Q5082503,Charles Sidney Gilpin,nm0319630
http://www.wikidata.org/entity/Q5086496,Charmin Lee,nm0496980
http://www.wikidata.org/entity/Q5091515,Chenoa Maxwell,nm0561676
http://www.wikidata.org/entity/Q5091948,Cherie Johnson,nm0424762
http://www.wikidata.org/entity/Q5101200,Chino 'Fats' Williams,nm0930254
http://www.wikidata.org/entity/Q5105335,Chosen Effect,
http://www.wikidata.org/entity/Q5108127,Chris Spencer,nm0817893
http://www.wikidata.org/entity/Q5110013,Christian Payton,
http://www.wikidata.org/entity/Q5112827,Christopher Martin,nm0552086
http://www.wikidata.org/entity/Q5113434,Christopher Williams,nm0930279
http://www.wikidata.org/entity/Q5113655,Christy Knowings,nm0461480
http://www.wikidata.org/entity/Q5125451,Clamma Dale,nm1513796
http://www.wikidata.org/entity/Q5126691,Clarence Page,nm0656136
http://www.wikidata.org/entity/Q5134108,Clinton Derricks-Carroll,nm0220599
http://www.wikidata.org/entity/Q5170371,Corey Holcomb,nm1189640
http://www.wikidata.org/entity/Q5173585,Cory Hardrict,nm0362484
http://www.wikidata.org/entity/Q5181121,Craig Kirkwood,nm0456796
http://www.wikidata.org/entity/Q5195920,Curtis Williams,nm0930323
http://www.wikidata.org/entity/Q5203179,D'Urville Martin,nm0552121
http://www.wikidata.org/entity/Q5203882,D. Woods,nm2425705
http://www.wikidata.org/entity/Q5208235,Dael Orlandersmith,nm1442331
http://www.wikidata.org/entity/Q5208792,Daheli Hall,nm1671292
http://www.wikidata.org/entity/Q5213941,Dan Martin,nm0552129
http://www.wikidata.org/entity/Q5216650,Daniel Breaker,
http://www.wikidata.org/entity/Q5219443,Danielle Spencer,nm0817909
http://www.wikidata.org/entity/Q5221550,Dap 'Sugar' Willie,nm0932188
http://www.wikidata.org/entity/Q5221595,Daphne Blunt,nm3259048
http://www.wikidata.org/entity/Q5225453,Darryl Sivad,
http://www.wikidata.org/entity/Q5228760,Dave Fennoy,nm0271965
http://www.wikidata.org/entity/Q5234741,David Harris,nm0364593
http://www.wikidata.org/entity/Q5241529,Davida Williams,nm0930397
http://www.wikidata.org/entity/Q5243887,DeForest Covan,nm0184369
http://www.wikidata.org/entity/Q5249879,Dee Barnes,nm2703018
http://www.wikidata.org/entity/Q5251048,Def Jef,nm0420101
http://www.wikidata.org/entity/Q5255218,Demetria McKinney,nm2351246
http://www.wikidata.org/entity/Q5256395,Dempsey Pappion,nm0660650
http://www.wikidata.org/entity/Q5257631,Denise Burse,nm0123334
http://www.wikidata.org/entity/Q5257672,Denise Gordy,nm0330702
http://www.wikidata.org/entity/Q5265278,Destiny Lightsy,nm1550348
http://www.wikidata.org/entity/Q5267048,Devika Parikh,nm0661490
http://www.wikidata.org/entity/Q5271243,Diana Morgan,nm0604611
http://www.wikidata.org/entity/Q5271295,Diana Sands,nm0762305
http://www.wikidata.org/entity/Q5272742,Dick Campbell,nm0132388
http://www.wikidata.org/entity/Q5292477,Don Curry,nm0193066
http://www.wikidata.org/entity/Q5294399,Donald Fullilove,nm0298412
http://www.wikidata.org/entity/Q5295582,Dondre Whitfield,nm0925920
http://www.wikidata.org/entity/Q5297826,Dorien Wilson,nm0933332
http://www.wikidata.org/entity/Q5299475,Dots Johnson,nm0424987
http://www.wikidata.org/entity/Q5300924,Doug Spearman,nm0817335
http://www.wikidata.org/entity/Q5301014,Doug Williams,nm0930485
http://www.wikidata.org/entity/Q5308753,Dru Down,
http://www.wikidata.org/entity/Q5310319,Duane Davis,nm0204523
http://www.wikidata.org/entity/Q5311849,Dudley Dickerson,nm0225414
http://www.wikidata.org/entity/Q5317861,Dwan Smith,nm0807906
http://www.wikidata.org/entity/Q5318153,Dwight Ewell,nm0263880
http://www.wikidata.org/entity/Q5318180,Dwight Henry,nm4833412
http://www.wikidata.org/entity/Q5333937,Ecstasia Sanders,nm0761540
http://www.wikidata.org/entity/Q5339362,Edmund Cambridge,nm0131386
http://www.wikidata.org/entity/Q6174826,Jeff Roches,nm2924810
http://www.wikidata.org/entity/Q6175782,Jeffery Wood,nm0939782
http://www.wikidata.org/entity/Q6179923,Jensen Atwood,nm1654523
http://www.wikidata.org/entity/Q6182219,Jeris Lee Poindexter,nm0688432
http://www.wikidata.org/entity/Q6182297,Jermaine Crawford,nm2369266
http://www.wikidata.org/entity/Q6182452,Jerod Mixon,nm0594302
http://www.wikidata.org/entity/Q6184114,Jerry Minor,nm0591576
http://www.wikidata.org/entity/Q6187731,Jessie Lawrence Ferguson,nm0272481
http://www.wikidata.org/entity/Q6191239,Ji-Tu Cumbuka,nm0191783
http://www.wikidata.org/entity/Q6204192,Jo D. Jonz,nm0429723
http://www.wikidata.org/entity/Q6212700,Joe Torry,nm0868957
http://www.wikidata.org/entity/Q6216459,Johanne Harrelle,
http://www.wikidata.org/entity/Q6217254,Johari Johnson,nm1534238
http://www.wikidata.org/entity/Q6246818,John Marriott,nm0550191
http://www.wikidata.org/entity/Q6262151,John W. Bubbles,nm0836970
http://www.wikidata.org/entity/Q6267033,Johnnie Keyes,nm0450822
http://www.wikidata.org/entity/Q6271235,Jon Michael Hill,nm3586347
http://www.wikidata.org/entity/Q6289778,Joshua Elijah Reese,nm2728365
http://www.wikidata.org/entity/Q6301550,Juanita Hall,nm0355765
http://www.wikidata.org/entity/Q6301560,Juanita Jennings,nm0421188
http://www.wikidata.org/entity/Q6318145,Justin Slayer,nm1152968
http://www.wikidata.org/entity/Q6352447,Kali Troy,nm1754167
http://www.wikidata.org/entity/Q6369191,Kareem Ferguson,nm1249680
http://www.wikidata.org/entity/Q6372427,Karla Burns,
http://www.wikidata.org/entity/Q6376664,Kathleen Bradley,nm0103307
http://www.wikidata.org/entity/Q6384563,Keith Johnson,nm0425515
http://www.wikidata.org/entity/Q6384955,Keith Robinson,nm0732804
http://www.wikidata.org/entity/Q6389110,Kene Holliday,nm0391063
http://www.wikidata.org/entity/Q6391717,Kent Faulcon,nm0269021
http://www.wikidata.org/entity/Q6397835,Kevon Edmonds,nm0249498
http://www.wikidata.org/entity/Q6399715,Khalil Kain,nm0435074
http://www.wikidata.org/entity/Q6403641,Kia Goodwin,nm0329504
http://www.wikidata.org/entity/Q6403743,Kiami Davael,nm0202484
http://www.wikidata.org/entity/Q6404568,Kidada Jones,nm0428588
http://www.wikidata.org/entity/Q6406263,Kiki Shepard,nm0791648
http://www.wikidata.org/entity/Q6409598,Kim Yarbrough,nm3187683
http://www.wikidata.org/entity/Q6432714,Kortney Nash,nm2335805
http://www.wikidata.org/entity/Q6450343,Kwesi Boakye,nm2173078
http://www.wikidata.org/entity/Q6450986,Kyjuan,
http://www.wikidata.org/entity/Q6452263,Kyp Malone,nm1742224
http://www.wikidata.org/entity/Q6460949,LaVan Davis,nm1741905
http://www.wikidata.org/entity/Q6483530,Lance Robertson,nm1153796
http://www.wikidata.org/entity/Q6489846,"Larry ""Flash"" Jenkins",nm0420901
http://www.wikidata.org/entity/Q6490772,Larry McCormick,nm0566560
http://www.wikidata.org/entity/Q6491295,Larry Wilmore,nm0932831
http://www.wikidata.org/entity/Q6502479,Lavell Crawford,nm1089417
http://www.wikidata.org/entity/Q6503938,Lawrence Cook,nm0177158
http://www.wikidata.org/entity/Q6506473,LeShay Tomlinson,nm0866853
http://www.wikidata.org/entity/Q6507731,Le Tari,nm0850423
http://www.wikidata.org/entity/Q6509918,Sandra Denton,nm0004869
http://www.wikidata.org/entity/Q6515490,Lee Weaver,nm0915901
http://www.wikidata.org/entity/Q6524638,Leon Frierson,nm0295581
http://www.wikidata.org/entity/Q6525425,Leonard Jackson,nm0413778
http://www.wikidata.org/entity/Q6530936,Leslie Jones,nm0428656
http://www.wikidata.org/entity/Q6531981,Lester Wilson,nm0933752
http://www.wikidata.org/entity/Q6537734,Lexie Bigham,nm0081880
http://www.wikidata.org/entity/Q6548143,Lillian Hayman,nm0371354
http://www.wikidata.org/entity/Q6548158,Lillian Lehman,nm0499642
http://www.wikidata.org/entity/Q6559009,Lisle Wilson,nm0933769
http://www.wikidata.org/entity/Q6660245,Liz Mikel,nm0586386
http://www.wikidata.org/entity/Q6662466,Lloyd Haynes,nm0371496
http://www.wikidata.org/entity/Q6667429,Logic,nm5225554
http://www.wikidata.org/entity/Q6705601,Luther Lindsay,
http://www.wikidata.org/entity/Q6708999,Lynn Davis,
http://www.wikidata.org/entity/Q6711900,M'fundo Morrison,nm0607242
http://www.wikidata.org/entity/Q6729344,Maestro Harrell,nm0364110
http://www.wikidata.org/entity/Q6743580,Malik Hassan Sayeed,nm0768434
http://www.wikidata.org/entity/Q6743717,Malina Moye,nm0610420
http://www.wikidata.org/entity/Q6758083,Marcus Carl Franklin,nm1634963
http://www.wikidata.org/entity/Q6794909,Max Julien,nm0432273
http://www.wikidata.org/entity/Q6803489,Meagan Tandy,nm3437115
http://www.wikidata.org/entity/Q6810738,Mel Jackson,nm0413852
http://www.wikidata.org/entity/Q6814106,Melvin Williams,nm1758325
http://www.wikidata.org/entity/Q6818189,Mercedes Gilbert,nm0318171
http://www.wikidata.org/entity/Q6820021,Merrell Jackson,
http://www.wikidata.org/entity/Q6827906,Micah Stephen Williams,nm1377341
http://www.wikidata.org/entity/Q6829397,Michael Colyar,nm0173485
http://www.wikidata.org/entity/Q6833736,Michael Ralph,nm0707780
http://www.wikidata.org/entity/Q6868802,Minnie Foxx,nm1566457
http://www.wikidata.org/entity/Q6886247,Mo McRae,nm0594895
http://www.wikidata.org/entity/Q6903146,Montae Russell,nm0751350
http://www.wikidata.org/entity/Q6949037,Mystro Clark,nm0164318
http://www.wikidata.org/entity/Q6969295,Nathan Purdee,
http://www.wikidata.org/entity/Q6969869,Nathaniel Stampley,
http://www.wikidata.org/entity/Q6983877,NeNe Leakes,nm3056623
http://www.wikidata.org/entity/Q7030104,Nicole Leach,nm0494845
http://www.wikidata.org/entity/Q7047085,Noel MacNeal,nm0534115
http://www.wikidata.org/entity/Q7051523,Norm Lewis,nm0507592
http://www.wikidata.org/entity/Q7083072,Olamide Faison,nm0265675
http://www.wikidata.org/entity/Q7087370,"Oliver ""Power"" Grant",nm0335592
http://www.wikidata.org/entity/Q7089804,Omar Regan,nm2583791
http://www.wikidata.org/entity/Q7089886,Omari Newton,nm1191973
http://www.wikidata.org/entity/Q7106384,Osceola Macarthy Adams,
http://www.wikidata.org/entity/Q7128975,Pam Potillo,nm0693127
http://www.wikidata.org/entity/Q7143209,Pat Battle,nm4793199
http://www.wikidata.org/entity/Q7145019,Patina Miller,nm2694974
http://www.wikidata.org/entity/Q7155037,Pauline Hopkins,
http://www.wikidata.org/entity/Q7175389,Peter Lawson Jones,nm4488355
http://www.wikidata.org/entity/Q7175591,Peter Macon,nm0534167
http://www.wikidata.org/entity/Q7182194,Phil Moore,nm0601750
http://www.wikidata.org/entity/Q7228496,Pooch Hall,nm0356003
http://www.wikidata.org/entity/Q7230387,Porscha Coleman,nm1483948
http://www.wikidata.org/entity/Q7236881,Powhatan Beaty,
http://www.wikidata.org/entity/Q7245624,Priscilla Shirer,nm2068185
http://www.wikidata.org/entity/Q7283563,Rahsaan Patterson,
http://www.wikidata.org/entity/Q7287602,Ralph Harris,nm0365216
http://www.wikidata.org/entity/Q7292135,Randy Cochran,nm0168202
http://www.wikidata.org/entity/Q7294334,Rappin' Granny,nm0806614
http://www.wikidata.org/entity/Q7294770,Rashaan Nall,nm0620558
http://www.wikidata.org/entity/Q7297139,Ray Aranha,nm0033068
http://www.wikidata.org/entity/Q7297295,Ray Candy,
http://www.wikidata.org/entity/Q7298099,Ray Shell,nm0791137
http://www.wikidata.org/entity/Q7298554,Raymond Allen,nm0020933
http://www.wikidata.org/entity/Q7308242,Reggie Hayes,nm0371196
http://www.wikidata.org/entity/Q7308589,Reginald Ballard,nm0050659
http://www.wikidata.org/entity/Q7308661,Reginald D. Hunter,nm1853304
http://www.wikidata.org/entity/Q7317107,Retta,nm0802876
http://www.wikidata.org/entity/Q7317453,Reuben Greene,nm0338899
http://www.wikidata.org/entity/Q7320263,Rhashan Stone,nm1528548
http://www.wikidata.org/entity/Q7324998,Richard Cummings Jr.,nm0191836
http://www.wikidata.org/entity/Q7327694,Richard Maurice,nm0561131
http://www.wikidata.org/entity/Q7328281,Richard Parnell Habersham,
http://www.wikidata.org/entity/Q7331630,Rick Pantera,
http://www.wikidata.org/entity/Q7331960,Rickey Smiley,nm0806974
http://www.wikidata.org/entity/Q7346816,Robert Lee Minor,nm0591567
http://www.wikidata.org/entity/Q7352452,Robin Harris,nm0365264
http://www.wikidata.org/entity/Q7356456,Rodd Christensen,nm1404031
http://www.wikidata.org/entity/Q7356838,Rodney Allen Rippy,nm0728133
http://www.wikidata.org/entity/Q7363919,Ron Hightower,nm0383637
http://www.wikidata.org/entity/Q7364578,Ron van Clief,nm0885885
http://www.wikidata.org/entity/Q7367351,Rosanne Katon,nm0441423
http://www.wikidata.org/entity/Q7367809,Rose Jackson,nm0414008
http://www.wikidata.org/entity/Q7367858,Rose McClendon,
http://www.wikidata.org/entity/Q7368464,Shanola Hampton,nm1342513
http://www.wikidata.org/entity/Q7368791,Rosey Grier,nm0340952
http://www.wikidata.org/entity/Q7375297,Roz Ryan,nm0752826
http://www.wikidata.org/entity/Q21005803,Porsha Ferguson,nm4663649
http://www.wikidata.org/entity/Q21107056,Ember Moon,nm7640415
http://www.wikidata.org/entity/Q21155084,Timotha Lanae,
http://www.wikidata.org/entity/Q21296927,Kendrick Sampson,nm3069604
http://www.wikidata.org/entity/Q21517368,George T. Odom,nm0644131
http://www.wikidata.org/entity/Q21551303,Alexis Fields,nm0276185
http://www.wikidata.org/entity/Q21664945,P. Jay Sidney,nm0796655
http://www.wikidata.org/entity/Q21964824,Damon Gupton,nm0348515
http://www.wikidata.org/entity/Q22078080,Draya Michele,nm4755726
http://www.wikidata.org/entity/Q22277553,"Demetrius Shipp, Jr.",nm7447307
http://www.wikidata.org/entity/Q22277822,Franchesca Ramsey,nm4115482
http://www.wikidata.org/entity/Q22277830,Jennia Fredrique,nm0914693
http://www.wikidata.org/entity/Q22278389,Capathia Jenkins,nm1478401
http://www.wikidata.org/entity/Q22662729,David Langston Smyrl,nm0810759
http://www.wikidata.org/entity/Q22957927,Glory Van Scott,nm0887963
http://www.wikidata.org/entity/Q23000264,Victor Love,nm0522440
http://www.wikidata.org/entity/Q23016824,Kalai Strode,nm0834750
http://www.wikidata.org/entity/Q23058828,Danielle Deadwyler,nm4314990
http://www.wikidata.org/entity/Q23058838,Khylin Rhambo,nm4240577
http://www.wikidata.org/entity/Q23058854,Deborah Joy Winans,nm5293619
http://www.wikidata.org/entity/Q23541235,Stephen Tyrone Williams,nm2637959
http://www.wikidata.org/entity/Q23541254,LaKendra Tookes,nm6228635
http://www.wikidata.org/entity/Q23765613,Anita Woodley,
http://www.wikidata.org/entity/Q23770050,Deondray Gossett,nm0331672
http://www.wikidata.org/entity/Q23772529,Justin Hires,nm2058713
http://www.wikidata.org/entity/Q23932116,Annazette Chase,nm0153686
http://www.wikidata.org/entity/Q24005923,Anthony Johnson,nm0424513
http://www.wikidata.org/entity/Q24050468,Sam Richardson,nm3931538
http://www.wikidata.org/entity/Q24174945,Sasha Lane,nm7603745
http://www.wikidata.org/entity/Q24256417,Emma Nyra,
http://www.wikidata.org/entity/Q24258829,Tsalta Baptiste,nm5789701
http://www.wikidata.org/entity/Q24287402,Xavier Lamar Truesdell,nm6317134
http://www.wikidata.org/entity/Q24852263,Jamel Simmons,nm0799782
http://www.wikidata.org/entity/Q24896735,Tye White,nm3052380
http://www.wikidata.org/entity/Q25913122,Myrtle watkins,
http://www.wikidata.org/entity/Q26251152,Mittie Lawrence,nm0492948
http://www.wikidata.org/entity/Q26465709,Attallah Shabazz,nm0787062
http://www.wikidata.org/entity/Q26702160,Denée Benton,nm5715289
http://www.wikidata.org/entity/Q26702265,Walt Conley,nm1132083
http://www.wikidata.org/entity/Q26703645,Shamier Anderson,nm3875456
http://www.wikidata.org/entity/Q26924420,Ina Norris,
http://www.wikidata.org/entity/Q26924801,Brian Tyree Henry,nm3109964
http://www.wikidata.org/entity/Q26926382,Caleb McLaughlin,nm5160895
http://www.wikidata.org/entity/Q26997611,Zazie Beetz,nm5939164
http://www.wikidata.org/entity/Q27062871,Karen Pittman,nm3204288
http://www.wikidata.org/entity/Q27063733,Jovan Adepo,nm5381254
http://www.wikidata.org/entity/Q27643202,Vanita Smythe,nm0810851
http://www.wikidata.org/entity/Q27796903,Amanda Seales,nm0780544
http://www.wikidata.org/entity/Q27888935,Michelle Mitchenor,nm6130299
http://www.wikidata.org/entity/Q27898965,Dominique Morisseau,
http://www.wikidata.org/entity/Q27907193,Saniyya Sidney,nm5181138
http://www.wikidata.org/entity/Q27907390,Devon Terrell,nm6863919
http://www.wikidata.org/entity/Q27925041,James Hewlett,
http://www.wikidata.org/entity/Q27981897,D.C. Scorpio,nm0778727
http://www.wikidata.org/entity/Q28002408,Vivian Bonnell,nm0094870
http://www.wikidata.org/entity/Q28033745,Eisa Davis,nm0204555
http://www.wikidata.org/entity/Q28131379,Hal DeWindt,nm0212400
http://www.wikidata.org/entity/Q28131966,Angelica Ross,nm2120241
http://www.wikidata.org/entity/Q28151971,Julian De Niro,
http://www.wikidata.org/entity/Q28456643,Conphidance,nm5305484
http://www.wikidata.org/entity/Q7801412,Tiger Haynes,nm0371561
http://www.wikidata.org/entity/Q7801839,Tijuana Ricks,nm1787532
http://www.wikidata.org/entity/Q7804004,Tim Moore,nm0601953
http://www.wikidata.org/entity/Q7807536,Timothy Stickney,nm0830023
http://www.wikidata.org/entity/Q7810343,Tituss Burgess,nm4270695
http://www.wikidata.org/entity/Q7812712,Todd Williams,nm0931822
http://www.wikidata.org/entity/Q7822477,Tony Grant,
